# wimaxmonitor_wimaxstatus oml_sender_id:INTEGER oml_seq:INTEGER oml_ts_client:REAL oml_ts_server:REAL sender_hostname:TEXT timestamp_epoch:INTEGER timestamp_usec:INTEGER frequency:INTEGER signal:TEXT rssi:INTEGER cinr:INTEGER avg_tx_pwr:INTEGER bsid:TEXT
1|17|-671.208244|0.815923|wm-116|1288581582|373024|2590000|Very Good|-64|23|-48|44:51:DB:00:00:00
1|18|-671.208244|0.815938|wm-116|1288581584|172986|2590000|Very Good|-65|22|-48|44:51:DB:00:00:00
1|19|-671.208244|0.815953|wm-116|1288581585|979090|2590000|Very Good|-67|20|-48|44:51:DB:00:00:00
1|20|-671.208244|0.815969|wm-116|1288581587|775460|2590000|Very Good|-64|22|-48|44:51:DB:00:00:00
1|21|-671.208244|0.816071|wm-116|1288581589|571177|2590000|Very Good|-68|19|-48|44:51:DB:00:00:00
1|22|-671.208244|0.816089|wm-116|1288581591|368746|2590000|Very Good|-67|19|-48|44:51:DB:00:00:00
1|23|-671.208244|0.816105|wm-116|1288581593|167399|2590000|Very Good|-67|19|-48|44:51:DB:00:00:00
1|24|-671.208244|0.816121|wm-116|1288581594|967529|2590000|Very Good|-65|21|-48|44:51:DB:00:00:00
1|25|-671.208244|0.816137|wm-116|1288581596|784281|2590000|Very Good|-65|21|-57|44:51:DB:00:00:00
1|26|-671.208244|0.816156|wm-116|1288581598|592397|2590000|Excellent|-57|29|-64|44:51:DB:00:00:00
1|27|-671.208244|0.816265|wm-116|1288581600|384674|2590000|Very Good|-64|24|-64|44:51:DB:00:00:00
1|28|-671.208244|0.816283|wm-116|1288581602|189652|2590000|Very Good|-62|25|-64|44:51:DB:00:00:00
1|29|-671.208244|0.816301|wm-116|1288581603|981132|2590000|Good Good|-67|18|-63|44:51:DB:00:00:00
1|30|-671.208244|0.816319|wm-116|1288581605|784759|2590000|Good Good|-69|17|-61|44:51:DB:00:00:00
1|31|-671.208244|0.816337|wm-116|1288581607|586773|2590000|Very Good|-67|19|-60|44:51:DB:00:00:00
1|32|-671.208244|0.816355|wm-116|1288581609|380785|2590000|Good Good|-70|16|-59|44:51:DB:00:00:00
1|33|-671.208244|0.816453|wm-116|1288581611|182995|2590000|Good Good|-70|16|-59|44:51:DB:00:00:00
1|34|-671.208244|0.816473|wm-116|1288581612|975526|2590000|Good Good|-70|17|-50|44:51:DB:00:00:00
1|35|-671.208244|0.816492|wm-116|1288581614|777302|2590000|Very Good|-67|19|-49|44:51:DB:00:00:00
1|36|-671.208244|0.81651|wm-116|1288581616|580589|2590000|Very Good|-63|23|-54|44:51:DB:00:00:00
1|37|-671.208244|0.816529|wm-116|1288581618|378646|2590000|Good Good|-67|18|-54|44:51:DB:00:00:00
1|38|-671.208244|0.81655|wm-116|1288581620|186909|2590000|Good Good|-69|18|-54|44:51:DB:00:00:00
1|39|-671.208244|0.816654|wm-116|1288581621|972846|2590000|Good Good|-74|13|-54|44:51:DB:00:00:00
1|40|-671.208244|0.816676|wm-116|1288581623|773123|2590000|Good Good|-71|16|-53|44:51:DB:00:00:00
1|41|-671.208244|0.816696|wm-116|1288581625|563833|2590000|Good Good|-74|14|-48|44:51:DB:00:00:00
1|42|-671.208244|0.816716|wm-116|1288581627|369640|2590000|Poor Good|-85|2|-48|44:51:DB:00:00:00
1|43|-671.208244|0.816736|wm-116|1288581629|170210|2590000|Fair Good|-81|6|-45|44:51:DB:00:00:00
1|44|-671.208244|0.816756|wm-116|1288581630|965334|2590000|Fair Good|-83|5|-45|44:51:DB:00:00:00
1|45|-671.208244|0.816861|wm-116|1288581632|777315|2590000|Fair Good|-79|8|-45|44:51:DB:00:00:00
1|46|-671.208244|0.816883|wm-116|1288581634|580844|2590000|Fair Good|-81|8|-45|44:51:DB:00:00:00
1|47|-671.208244|0.816905|wm-116|1288581636|402079|2590000|Good Good|-78|11|-45|44:51:DB:00:00:00
1|48|-671.208244|0.816926|wm-116|1288581638|215726|2590000|Fair Good|-83|7|-44|44:51:DB:00:00:00
1|49|-671.208244|0.816947|wm-116|1288581640|44985|2590000|Poor Good|-84|-2|-33|44:51:DB:00:00:00
1|50|-671.208244|0.81697|wm-116|1288581641|847219|2590000|Poor Good|-87|-4|-33|44:51:DB:00:00:00
1|51|-671.208244|0.816992|wm-116|1288581643|659319|2590000|Poor Good|-85|-3|-33|44:51:DB:00:00:00
1|52|-671.208244|0.817106|wm-116|1288581645|493199|2590000|Poor Good|-84|-2|-33|44:51:DB:00:00:00
1|53|-671.208244|0.817129|wm-116|1288581647|334834|2590000|Poor Good|-85|-2|-33|44:51:DB:00:00:00
1|54|-671.208244|0.817152|wm-116|1288581649|153350|2590000|Poor Good|-83|0|-33|44:51:DB:00:00:00
1|55|-671.208244|0.817175|wm-116|1288581650|982366|2590000|Fair Good|-79|4|-33|44:51:DB:00:00:00
1|56|-671.208244|0.817197|wm-116|1288581652|778999|2590000|Fair Good|-72|10|-33|44:51:DB:00:00:00
1|57|-671.208244|0.81722|wm-116|1288581654|580326|2590000|Good Good|-68|14|-33|44:51:DB:00:00:00
1|58|-671.208244|0.817329|wm-116|1288581656|389456|2590000|Fair Good|-80|3|-33|44:51:DB:00:00:00
1|59|-671.208244|0.817354|wm-116|1288581658|184888|2590000|Poor Good|-81|2|-33|44:51:DB:00:00:00
1|60|-671.208244|0.817378|wm-116|1288581659|977298|2590000|Good Good|-67|16|-33|44:51:DB:00:00:00
1|61|-671.208244|0.817402|wm-116|1288581661|768466|2590000|Poor Good|-83|0|-33|44:51:DB:00:00:00
1|62|-671.208244|0.817428|wm-116|1288581663|576426|2590000|Poor Good|-86|-4|-33|44:51:DB:00:00:00
1|63|-671.208244|0.817452|wm-116|1288581665|385352|2590000|Poor Good|-86|-3|-33|44:51:DB:00:00:00
1|64|-671.208244|0.81756|wm-116|1288581667|176262|2590000|Poor Good|-92|0|-22|44:51:DB:00:00:00
1|65|-671.208244|0.817586|wm-116|1288581668|981013|2590000|Poor Good|-92|0|-22|44:51:DB:00:00:00
1|66|-671.208244|0.817611|wm-116|1288581670|780341|2590000|Poor Good|-92|0|-22|44:51:DB:00:00:00
1|67|-671.208244|0.817636|wm-116|1288581672|592760|2590000|Poor Good|-92|0|-22|44:51:DB:00:00:00
1|68|-671.208244|0.817661|wm-116|1288581674|396401|2590000|Poor Good|-92|0|-22|44:51:DB:00:00:00
1|69|-671.208244|0.817686|wm-116|1288581676|195561|2590000|Poor Good|-92|0|-22|44:51:DB:00:00:00
1|70|-671.208244|0.817804|wm-116|1288581677|997398|2590000|Poor Good|-92|0|-22|44:51:DB:00:00:00
1|71|-671.208244|0.817832|wm-116|1288581679|806039|2590000|Poor Good|-92|0|-22|44:51:DB:00:00:00
1|72|-671.208244|0.817858|wm-116|1288581681|600417|2590000|Poor Good|-92|0|-22|44:51:DB:00:00:00
1|73|-671.208244|0.817884|wm-116|1288581683|392768|2590000|Poor Good|-92|0|-22|44:51:DB:00:00:00
1|74|-671.208244|0.817912|wm-116|1288581685|200817|2590000|Poor Good|-92|0|-22|44:51:DB:00:00:00
1|75|-671.208244|0.817939|wm-116|1288581687|8654|2590000|Poor Good|-92|0|-22|44:51:DB:00:00:00
1|76|-671.208244|0.817966|wm-116|1288581688|802142|0|No network|0|0|0|No network0:00:00
1|77|-671.208244|0.81809|wm-116|1288581690|607354|0|No network|0|0|0|No network0:00:00
1|78|-671.208244|0.818119|wm-116|1288581692|400192|0|No network|0|0|0|No network0:00:00
1|79|-671.208244|0.818146|wm-116|1288581694|199920|0|No network|0|0|0|No network0:00:00
1|80|-671.208244|0.818173|wm-116|1288581695|984317|0|No network|0|0|0|No network0:00:00
1|81|-671.208244|0.818201|wm-116|1288581697|797962|0|No network|0|0|0|No network0:00:00
1|82|-671.208244|0.818228|wm-116|1288581699|588449|0|No network|0|0|0|No network0:00:00
1|83|-671.208244|0.818256|wm-116|1288581701|380300|0|No network|0|0|0|No network0:00:00
1|84|-671.208244|0.818369|wm-116|1288581703|166155|0|No network|0|0|0|No network0:00:00
1|85|-671.208244|0.818399|wm-116|1288581704|952882|0|No network|0|0|0|No network0:00:00
1|86|-671.208244|0.818434|wm-116|1288581706|742961|0|No network|0|0|0|No network0:00:00
1|87|-671.208244|0.818463|wm-116|1288581708|545952|0|No network|0|0|0|No network0:00:00
1|88|-671.208244|0.818492|wm-116|1288581710|343663|0|No network|0|0|0|No network0:00:00
1|89|-671.208244|0.818521|wm-116|1288581712|133117|0|No network|0|0|0|No network0:00:00
1|90|-671.208244|0.818551|wm-116|1288581713|934043|0|No network|0|0|0|No network0:00:00
1|91|-671.208244|0.81867|wm-116|1288581715|714794|0|No network|0|0|0|No network0:00:00
1|92|-671.208244|0.818702|wm-116|1288581717|507336|0|No network|0|0|0|No network0:00:00
1|93|-671.208244|0.818731|wm-116|1288581719|310765|0|No network|0|0|0|No network0:00:00
1|94|-671.208244|0.818761|wm-116|1288581721|99390|0|No network|0|0|0|No network0:00:00
1|95|-671.208244|0.818791|wm-116|1288581722|892182|0|No network|0|0|0|No network0:00:00
1|96|-671.208244|0.818821|wm-116|1288581724|682060|0|No network|0|0|0|No network0:00:00
1|97|-671.208244|0.818851|wm-116|1288581726|473011|0|No network|0|0|0|No network0:00:00
1|98|-671.208244|0.818883|wm-116|1288581728|270664|0|No network|0|0|0|No network0:00:00
1|99|-671.208244|0.819023|wm-116|1288581730|33029|0|No network|0|0|0|No network0:00:00
1|100|-671.208244|0.819058|wm-116|1288581731|843369|0|No network|0|0|0|No network0:00:00
1|101|-671.208244|0.81909|wm-116|1288581733|626163|0|No network|0|0|0|No network0:00:00
1|102|-671.208244|0.819122|wm-116|1288581735|423514|0|No network|0|0|0|No network0:00:00
1|103|-671.208244|0.819153|wm-116|1288581737|214606|0|No network|0|0|0|No network0:00:00
1|104|-671.208244|0.819185|wm-116|1288581739|2841|0|No network|0|0|0|No network0:00:00
1|105|-671.208244|0.819217|wm-116|1288581740|797783|0|No network|0|0|0|No network0:00:00
1|106|-671.208244|0.819351|wm-116|1288581742|588269|0|No network|0|0|0|No network0:00:00
1|107|-671.208244|0.819386|wm-116|1288581744|372066|0|No network|0|0|0|No network0:00:00
1|108|-671.208244|0.819418|wm-116|1288581746|158233|0|No network|0|0|0|No network0:00:00
1|109|-671.208244|0.819451|wm-116|1288581747|939828|0|No network|0|0|0|No network0:00:00
1|110|-671.208244|0.819486|wm-116|1288581749|723703|0|No network|0|0|0|No network0:00:00
1|111|-671.208244|0.819519|wm-116|1288581751|517941|0|No network|0|0|0|No network0:00:00
1|112|-671.208244|0.819552|wm-116|1288581753|306024|0|No network|0|0|0|No network0:00:00
1|113|-671.208244|0.819677|wm-116|1288581755|89487|0|No network|0|0|0|No network0:00:00
1|114|-671.208244|0.819713|wm-116|1288581756|867282|0|No network|0|0|0|No network0:00:00
1|115|-671.208244|0.819747|wm-116|1288581758|647766|0|No network|0|0|0|No network0:00:00
1|116|-671.208244|0.819781|wm-116|1288581760|438195|0|No network|0|0|0|No network0:00:00
1|117|-671.208244|0.819815|wm-116|1288581762|245576|0|No network|0|0|0|No network0:00:00
1|118|-671.208244|0.819849|wm-116|1288581764|60632|0|No network|0|0|0|No network0:00:00
1|119|-671.208244|0.819883|wm-116|1288581765|866148|0|No network|0|0|0|No network0:00:00
1|120|-671.208244|0.820009|wm-116|1288581767|647850|0|No network|0|0|0|No network0:00:00
1|121|-671.208244|0.820045|wm-116|1288581769|442147|0|No network|0|0|0|No network0:00:00
1|122|-671.208244|0.820082|wm-116|1288581771|239015|0|No network|0|0|0|No network0:00:00
1|123|-671.208244|0.820118|wm-116|1288581774|90035|0|No network|0|0|0|No network0:00:00
1|124|-671.208244|0.820153|wm-116|1288581775|881850|0|No network|0|0|0|No network0:00:00
1|125|-671.208244|0.820188|wm-116|1288581777|671498|0|No network|0|0|0|No network0:00:00
1|126|-671.208244|0.820224|wm-116|1288581779|457798|0|No network|0|0|0|No network0:00:00
1|127|-671.208244|0.82035|wm-116|1288581781|241649|0|No network|0|0|0|No network0:00:00
1|128|-671.208244|0.820388|wm-116|1288581783|34069|0|No network|0|0|0|No network0:00:00
1|129|-671.208244|0.820424|wm-116|1288581784|826052|0|No network|0|0|0|No network0:00:00
1|130|-671.208244|0.82046|wm-116|1288581786|628859|0|No network|0|0|0|No network0:00:00
1|131|-671.208244|0.820497|wm-116|1288581788|397815|0|No network|0|0|0|No network0:00:00
1|132|-671.208244|0.820533|wm-116|1288581790|186792|0|No network|0|0|0|No network0:00:00
1|133|-671.208244|0.82057|wm-116|1288581791|974693|0|No network|0|0|0|No network0:00:00
1|134|-671.208244|0.82071|wm-116|1288581793|767655|0|No network|0|0|0|No network0:00:00
1|135|-671.208244|0.820749|wm-116|1288581795|534854|0|No network|0|0|0|No network0:00:00
1|136|-671.208244|0.820787|wm-116|1288581797|302948|0|No network|0|0|0|No network0:00:00
1|137|-671.208244|0.820825|wm-116|1288581799|101853|0|No network|0|0|0|No network0:00:00
1|138|-671.208244|0.820862|wm-116|1288581800|942697|0|No network|0|0|0|No network0:00:00
1|139|-671.208244|0.8209|wm-116|1288581802|732217|0|No network|0|0|0|No network0:00:00
1|140|-671.208244|0.820938|wm-116|1288581804|519787|0|No network|0|0|0|No network0:00:00
1|141|-671.208244|0.820976|wm-116|1288581806|313698|0|No network|0|0|0|No network0:00:00
1|142|-671.208244|0.821111|wm-116|1288581808|86777|0|No network|0|0|0|No network0:00:00
1|143|-671.208244|0.821151|wm-116|1288581809|879695|0|No network|0|0|0|No network0:00:00
1|144|-671.208244|0.82119|wm-116|1288581811|661294|0|No network|0|0|0|No network0:00:00
1|145|-671.208244|0.821229|wm-116|1288581813|457937|0|No network|0|0|0|No network0:00:00
1|146|-671.208244|0.82127|wm-116|1288581815|270296|0|No network|0|0|0|No network0:00:00
1|147|-671.208244|0.82131|wm-116|1288581817|61698|0|No network|0|0|0|No network0:00:00
1|148|-671.208244|0.821349|wm-116|1288581818|844691|0|No network|0|0|0|No network0:00:00
1|149|-671.208244|0.821482|wm-116|1288581820|643051|0|No network|0|0|0|No network0:00:00
1|150|-671.208244|0.821523|wm-116|1288581822|425095|0|No network|0|0|0|No network0:00:00
1|151|-671.208244|0.821564|wm-116|1288581824|233854|0|No network|0|0|0|No network0:00:00
1|152|-671.208244|0.821604|wm-116|1288581826|9770|0|No network|0|0|0|No network0:00:00
1|153|-671.208244|0.821644|wm-116|1288581827|794103|0|No network|0|0|0|No network0:00:00
1|154|-671.208244|0.828767|wm-116|1288581829|576525|0|No network|0|0|0|No network0:00:00
1|155|-671.208244|0.828819|wm-116|1288581831|370443|0|No network|0|0|0|No network0:00:00
1|156|-671.208244|0.828864|wm-116|1288581833|144048|0|No network|0|0|0|No network0:00:00
1|157|-671.208244|0.828906|wm-116|1288581834|918149|0|No network|0|0|0|No network0:00:00
1|158|-671.208244|0.828955|wm-116|1288581836|712011|0|No network|0|0|0|No network0:00:00
1|159|-671.208244|0.828998|wm-116|1288581838|495508|0|No network|0|0|0|No network0:00:00
1|160|-671.208244|0.82904|wm-116|1288581840|290773|0|No network|0|0|0|No network0:00:00
1|161|-671.208244|0.829102|wm-116|1288581842|80951|0|No network|0|0|0|No network0:00:00
1|162|-671.208244|0.829146|wm-116|1288581843|879362|0|No network|0|0|0|No network0:00:00
1|163|-671.208244|0.829188|wm-116|1288581845|673740|0|No network|0|0|0|No network0:00:00
1|164|-671.208244|0.82923|wm-116|1288581847|451713|0|No network|0|0|0|No network0:00:00
1|165|-671.208244|0.829273|wm-116|1288581849|244652|0|No network|0|0|0|No network0:00:00
1|166|-671.208244|0.829315|wm-116|1288581851|39700|0|No network|0|0|0|No network0:00:00
1|167|-671.208244|0.829358|wm-116|1288581852|824864|0|No network|0|0|0|No network0:00:00
1|168|-671.208244|0.829401|wm-116|1288581854|611924|0|No network|0|0|0|No network0:00:00
1|169|-671.208244|0.829464|wm-116|1288581856|381726|0|No network|0|0|0|No network0:00:00
1|170|-671.208244|0.829511|wm-116|1288581858|173328|0|No network|0|0|0|No network0:00:00
1|171|-671.208244|0.829555|wm-116|1288581859|965020|0|No network|0|0|0|No network0:00:00
1|172|-671.208244|0.829599|wm-116|1288581861|754290|0|No network|0|0|0|No network0:00:00
1|173|-671.208244|0.838823|wm-116|1288581863|537072|0|No network|0|0|0|No network0:00:00
1|174|-671.208244|0.838881|wm-116|1288581865|343943|0|No network|0|0|0|No network0:00:00
1|175|-671.208244|0.838927|wm-116|1288581867|143516|0|No network|0|0|0|No network0:00:00
1|176|-671.208244|0.838972|wm-116|1288581868|928904|0|No network|0|0|0|No network0:00:00
1|177|-671.208244|0.839025|wm-116|1288581870|747523|0|No network|0|0|0|No network0:00:00
1|178|-671.208244|0.839071|wm-116|1288581872|550186|0|No network|0|0|0|No network0:00:00
1|179|-671.208244|0.839116|wm-116|1288581874|325750|0|No network|0|0|0|No network0:00:00
1|180|-671.208244|0.839184|wm-116|1288581876|120098|0|No network|0|0|0|No network0:00:00
1|181|-671.208244|0.839231|wm-116|1288581877|917248|0|No network|0|0|0|No network0:00:00
1|182|-671.208244|0.83928|wm-116|1288581879|705606|0|No network|0|0|0|No network0:00:00
1|183|-671.208244|0.839327|wm-116|1288581881|482903|0|No network|0|0|0|No network0:00:00
1|184|-671.208244|0.839373|wm-116|1288581883|274186|0|No network|0|0|0|No network0:00:00
1|185|-671.208244|0.839419|wm-116|1288581885|61390|0|No network|0|0|0|No network0:00:00
1|186|-671.208244|0.839466|wm-116|1288581886|853976|0|No network|0|0|0|No network0:00:00
1|187|-671.208244|0.839535|wm-116|1288581888|647351|0|No network|0|0|0|No network0:00:00
1|188|-671.208244|0.839583|wm-116|1288581890|422803|0|No network|0|0|0|No network0:00:00
1|189|-671.208244|0.83963|wm-116|1288581892|215748|0|No network|0|0|0|No network0:00:00
1|190|-671.208244|0.839677|wm-116|1288581894|6366|0|No network|0|0|0|No network0:00:00
1|191|-671.208244|0.839725|wm-116|1288581895|798293|0|No network|0|0|0|No network0:00:00
1|192|-671.208244|0.853744|wm-116|1288581897|588741|0|No network|0|0|0|No network0:00:00
1|193|-671.208244|0.8538|wm-116|1288581899|363873|0|No network|0|0|0|No network0:00:00
1|194|-671.208244|0.853857|wm-116|1288581901|154975|0|No network|0|0|0|No network0:00:00
1|195|-671.208244|0.853906|wm-116|1288581902|936880|0|No network|0|0|0|No network0:00:00
1|196|-671.208244|0.853954|wm-116|1288581905|794480|0|No network|0|0|0|No network0:00:00
1|197|-671.208244|0.854002|wm-116|1288581907|584866|0|No network|0|0|0|No network0:00:00
1|198|-671.208244|0.85405|wm-116|1288581909|379287|0|No network|0|0|0|No network0:00:00
1|199|-671.208244|0.854123|wm-116|1288581911|166236|0|No network|0|0|0|No network0:00:00
1|200|-671.208244|0.854173|wm-116|1288581912|944236|0|No network|0|0|0|No network0:00:00
1|201|-671.208244|0.854222|wm-116|1288581914|732056|0|No network|0|0|0|No network0:00:00
1|202|-671.208244|0.854272|wm-116|1288581916|523550|0|No network|0|0|0|No network0:00:00
1|203|-671.208244|0.854321|wm-116|1288581918|337314|0|No network|0|0|0|No network0:00:00
1|204|-671.208244|0.85437|wm-116|1288581920|178806|0|No network|0|0|0|No network0:00:00
1|205|-671.208244|0.85442|wm-116|1288581921|962259|0|No network|0|0|0|No network0:00:00
1|206|-671.208244|0.854496|wm-116|1288581923|745112|0|No network|0|0|0|No network0:00:00
1|207|-671.208244|0.854547|wm-116|1288581925|514872|0|No network|0|0|0|No network0:00:00
1|208|-671.208244|0.854598|wm-116|1288581927|293140|0|No network|0|0|0|No network0:00:00
1|209|-671.208244|0.854648|wm-116|1288581929|80325|0|No network|0|0|0|No network0:00:00
1|210|-671.208244|0.854699|wm-116|1288581930|858767|0|No network|0|0|0|No network0:00:00
1|211|-671.208244|0.863774|wm-116|1288581932|657522|0|No network|0|0|0|No network0:00:00
1|212|-671.208244|0.86384|wm-116|1288581934|429652|0|No network|0|0|0|No network0:00:00
1|213|-671.208244|0.863892|wm-116|1288581936|206981|0|No network|0|0|0|No network0:00:00
1|214|-671.208244|0.863944|wm-116|1288581937|989304|0|No network|0|0|0|No network0:00:00
1|215|-671.208244|0.863996|wm-116|1288581939|765269|0|No network|0|0|0|No network0:00:00
1|216|-671.208244|0.864048|wm-116|1288581941|557988|0|No network|0|0|0|No network0:00:00
1|217|-671.208244|0.864099|wm-116|1288581943|334259|0|No network|0|0|0|No network0:00:00
1|218|-671.208244|0.864182|wm-116|1288581945|119931|0|No network|0|0|0|No network0:00:00
1|219|-671.208244|0.864236|wm-116|1288581946|915260|0|No network|0|0|0|No network0:00:00
1|220|-671.208244|0.864288|wm-116|1288581948|702969|0|No network|0|0|0|No network0:00:00
1|221|-671.208244|0.864341|wm-116|1288581950|487802|0|No network|0|0|0|No network0:00:00
1|222|-671.208244|0.864394|wm-116|1288581952|286172|0|No network|0|0|0|No network0:00:00
1|223|-671.208244|0.864447|wm-116|1288581954|534804|0|No network|0|0|0|No network0:00:00
1|224|-671.208244|0.8645|wm-116|1288581956|322861|0|No network|0|0|0|No network0:00:00
1|225|-671.208244|0.864579|wm-116|1288581958|118473|0|No network|0|0|0|No network0:00:00
1|226|-671.208244|0.864633|wm-116|1288581959|910963|0|No network|0|0|0|No network0:00:00
1|227|-671.208244|0.864687|wm-116|1288581961|687201|0|No network|0|0|0|No network0:00:00
1|228|-671.208244|0.864741|wm-116|1288581963|482635|0|No network|0|0|0|No network0:00:00
1|229|-671.208244|0.873789|wm-116|1288581965|267472|0|No network|0|0|0|No network0:00:00
1|230|-671.208244|0.873855|wm-116|1288581967|58116|0|No network|0|0|0|No network0:00:00
1|231|-671.208244|0.87391|wm-116|1288581968|847005|0|No network|0|0|0|No network0:00:00
1|232|-671.208244|0.873965|wm-116|1288581970|626777|0|No network|0|0|0|No network0:00:00
1|233|-671.208244|0.87402|wm-116|1288581972|437949|0|No network|0|0|0|No network0:00:00
1|234|-671.208244|0.874075|wm-116|1288581974|240532|0|No network|0|0|0|No network0:00:00
1|235|-671.208244|0.87413|wm-116|1288581976|29005|0|No network|0|0|0|No network0:00:00
1|236|-671.208244|0.874185|wm-116|1288581977|824552|0|No network|0|0|0|No network0:00:00
1|237|-671.208244|0.874269|wm-116|1288581979|613023|0|No network|0|0|0|No network0:00:00
1|238|-671.208244|0.874325|wm-116|1288581981|393330|0|No network|0|0|0|No network0:00:00
1|239|-671.208244|0.874381|wm-116|1288581983|169033|0|No network|0|0|0|No network0:00:00
1|240|-671.208244|0.874438|wm-116|1288581984|950655|0|No network|0|0|0|No network0:00:00
1|241|-671.208244|0.874494|wm-116|1288581986|754437|0|No network|0|0|0|No network0:00:00
1|242|-671.208244|0.874553|wm-116|1288581988|546377|0|No network|0|0|0|No network0:00:00
1|243|-671.208244|0.87461|wm-116|1288581990|338302|0|No network|0|0|0|No network0:00:00
1|244|-671.208244|0.874694|wm-116|1288581992|123801|0|No network|0|0|0|No network0:00:00
1|245|-671.208244|0.874752|wm-116|1288581993|927533|0|No network|0|0|0|No network0:00:00
1|246|-671.208244|0.874809|wm-116|1288581995|728534|0|No network|0|0|0|No network0:00:00
1|247|-671.208244|0.874867|wm-116|1288581997|519021|0|No network|0|0|0|No network0:00:00
1|248|-671.208244|0.8888|wm-116|1288581999|275766|0|No network|0|0|0|No network0:00:00
1|249|-671.208244|0.888866|wm-116|1288582001|53577|0|No network|0|0|0|No network0:00:00
1|250|-671.208244|0.888924|wm-116|1288582002|845940|0|No network|0|0|0|No network0:00:00
1|251|-671.208244|0.888982|wm-116|1288582004|631562|0|No network|0|0|0|No network0:00:00
1|252|-671.208244|0.889041|wm-116|1288582006|430957|0|No network|0|0|0|No network0:00:00
1|253|-671.208244|0.889099|wm-116|1288582008|215601|0|No network|0|0|0|No network0:00:00
1|254|-671.208244|0.889161|wm-116|1288582009|990411|0|No network|0|0|0|No network0:00:00
1|255|-671.208244|0.889249|wm-116|1288582011|766806|0|No network|0|0|0|No network0:00:00
1|256|-671.208244|0.889309|wm-116|1288582013|555713|0|No network|0|0|0|No network0:00:00
1|257|-671.208244|0.889368|wm-116|1288582015|400269|0|No network|0|0|0|No network0:00:00
1|258|-671.208244|0.889428|wm-116|1288582017|195244|0|No network|0|0|0|No network0:00:00
1|259|-671.208244|0.889487|wm-116|1288582018|974412|0|No network|0|0|0|No network0:00:00
1|260|-671.208244|0.889547|wm-116|1288582020|760518|0|No network|0|0|0|No network0:00:00
1|261|-671.208244|0.889607|wm-116|1288582022|557287|0|No network|0|0|0|No network0:00:00
1|262|-671.208244|0.889695|wm-116|1288582024|346521|0|No network|0|0|0|No network0:00:00
1|263|-671.208244|0.889757|wm-116|1288582026|142383|0|No network|0|0|0|No network0:00:00
1|264|-671.208244|0.889817|wm-116|1288582027|918929|0|No network|0|0|0|No network0:00:00
1|265|-671.208244|0.889878|wm-116|1288582029|708489|0|No network|0|0|0|No network0:00:00
1|266|-671.208244|0.88994|wm-116|1288582031|505328|0|No network|0|0|0|No network0:00:00
1|267|-671.208244|0.943781|wm-116|1288582033|285980|0|No network|0|0|0|No network0:00:00
1|268|-671.208244|0.943857|wm-116|1288582035|62857|0|No network|0|0|0|No network0:00:00
1|269|-671.208244|0.94392|wm-116|1288582036|854379|0|No network|0|0|0|No network0:00:00
1|270|-671.208244|0.943981|wm-116|1288582038|664499|0|No network|0|0|0|No network0:00:00
1|271|-671.208244|0.944043|wm-116|1288582040|438006|0|No network|0|0|0|No network0:00:00
1|272|-671.208244|0.944105|wm-116|1288582042|231542|0|No network|0|0|0|No network0:00:00
